1,sip:10.10.97.14:5060,mb=28,2,GSM_MB
1,sip:10.10.97.20:5060,mb=29,2,GSM_MB
1,sip:10.10.93.12:5060,mb=16,2,GSM_MB
0,sip:10.10.91.19:5060,vn=12,2,GSM_VN
1,sip:10.10.94.32:5060,vn=30,2,GSM_VN
1,sip:10.10.94.23:5060,vt=32,2,GSM_VT
1,sip:10.10.98.18:5060,mb=6,2,GSM_MB
1,sip:10.10.97.25:5060,vn=6,2,GSM_VN
1,sip:10.10.91.11:5060,vt=22,2,GSM_VT
1,sip:10.10.97.19:5060,vt=32,2,GSM_VT
1,sip:10.10.97.21:5060,vt=31,2,GSM_VT
1,sip:10.10.97.18:5060,vt=31,2,GSM_VT
1,sip:10.10.94.19:5060,vt=28,2,GSM_VT
1,sip:10.10.94.13:5060,vt=20,2,GSM_VT
0,sip:10.10.95.17:5060,vt=24,2,GSM_VT
1,sip:10.10.97.22:5060,vt=32,2,GSM_VT
0,sip:10.10.94.18:5060,vn=2,2,GSM_VN
